,Age,BusinessTravel,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
870,35,2,1361,17,4,1,1218,3,1,94,3,2,1,8966.0,21026,3.0,15,3.0,4,80,3,15.0,2,3,7.0,7.0,1.0,7.0,0
871,24,2,984,17,2,1,1219,4,0,97,3,1,2,2210.0,3372,1.0,13,3.0,1,80,1,1.0,3,1,1.0,0.0,0.0,0.0,1
872,33,1,1146,25,3,1,1220,2,0,82,3,2,3,4539.0,4905,1.0,12,3.0,1,80,1,10.0,3,2,10.0,7.0,0.0,1.0,0
873,36,2,917,6,4,1,1221,3,1,60,1,1,3,2741.0,6865,1.0,14,3.0,3,80,1,7.0,4,3,7.0,7.0,1.0,7.0,0
874,30,2,853,7,4,1,1224,3,1,49,3,2,3,3491.0,11309,1.0,13,3.0,1,80,3,10.0,4,2,10.0,7.0,7.5,9.0,0
875,44,2,200,29,4,1,1225,4,1,32,3,2,4,4541.0,7744,1.0,25,3.0,2,80,0,20.0,3,3,18.0,11.0,7.5,14.5,0
876,20,2,654,21,3,1,1226,3,1,43,4,1,4,2678.0,5050,1.0,17,3.0,4,80,0,2.0,2,3,2.0,1.0,2.0,2.0,0
877,46,2,150,2,4,1,1228,4,1,60,3,2,4,7379.0,17433,2.0,11,3.0,3,80,1,12.0,3,2,6.0,3.0,1.0,4.0,0
878,42,0,179,2,5,1,1231,4,1,79,4,2,1,6272.0,12858,7.0,16,3.0,1,80,1,10.0,3,4,4.0,3.0,0.0,3.0,0
879,60,2,696,7,4,1,1233,2,1,52,4,2,4,5220.0,10893,0.0,18,3.0,2,80,1,12.0,3,3,11.0,7.0,1.0,9.0,0
880,32,1,116,13,3,1,1234,3,0,77,2,1,2,2743.0,7331,1.0,20,3.0,3,80,1,2.0,2,3,2.0,2.0,2.0,2.0,0
881,32,1,1316,2,2,1,1235,4,0,38,3,2,3,4998.0,2338,4.0,14,3.0,4,80,0,10.0,2,3,8.0,7.0,0.0,7.0,0
882,36,2,363,1,3,1,1237,3,0,77,1,3,1,10252.0,4235,2.0,21,3.0,3,80,1,17.0,2,3,7.0,7.0,7.0,7.0,0
883,33,2,117,9,3,1,1238,1,1,60,3,1,4,2781.0,6311,0.0,13,3.0,2,80,1,15.0,5,3,14.0,10.0,4.0,10.0,0
884,40,2,107,10,3,1,1239,2,0,84,2,2,2,6852.0,11591,7.0,12,3.0,2,80,1,7.0,2,4,5.0,1.0,1.0,3.0,0
885,25,2,1356,10,4,1,1240,3,1,57,3,2,4,4950.0,20623,0.0,14,3.0,2,80,0,5.0,4,3,4.0,3.0,1.0,1.0,0
886,30,2,1465,1,3,1,1241,4,1,63,3,1,2,3579.0,9369,0.0,21,3.0,1,80,1,12.0,2,3,11.0,9.0,5.0,7.0,0
887,42,1,458,26,5,1,1242,1,0,60,3,3,1,13191.0,23281,3.0,17,3.0,3,80,0,20.0,6,3,1.0,0.0,0.0,0.0,0
888,35,0,1212,8,2,1,1243,3,0,78,2,3,4,10377.0,13755,4.0,11,3.0,2,80,1,16.0,6,2,13.0,2.0,4.0,12.0,0
889,27,2,1103,14,3,1,1244,1,1,42,3,1,1,2235.0,14377,1.0,14,3.0,4,80,2,9.0,3,2,9.0,7.0,6.0,8.0,0
890,54,1,966,1,4,1,1245,4,0,53,3,3,3,10502.0,9659,7.0,17,3.0,1,80,1,28.5,2,1,5.0,4.0,1.0,4.0,0
891,44,2,1117,2,1,1,1246,1,0,72,4,1,4,2011.0,19982,1.0,13,3.0,4,80,1,10.0,5,3,10.0,5.0,7.0,7.0,0
892,19,0,504,10,3,1,1248,1,0,96,2,1,2,1859.0,6148,1.0,25,3.0,2,80,0,1.0,2,4,1.0,1.0,0.0,0.0,1
893,29,2,1010,1,3,1,1249,1,0,97,3,1,4,3760.0,5598,1.0,15,3.0,1,80,3,3.0,5,3,3.0,2.0,1.0,2.0,0
894,54,2,685,3,3,1,1250,4,1,85,3,4,4,16581.0,23474,3.0,14,3.0,1,80,0,28.5,2,3,10.0,9.0,0.0,9.0,0
895,31,2,1332,11,2,1,1251,3,1,80,3,2,1,6833.0,17089,1.0,12,3.0,4,80,0,6.0,2,2,6.0,5.0,0.0,1.0,0
896,31,2,1062,24,3,1,1252,3,0,96,2,2,1,6812.0,17198,1.0,19,3.0,2,80,0,10.0,2,3,10.0,9.0,1.0,8.0,0
897,59,2,326,3,3,1,1254,3,0,48,2,2,4,5171.0,16490,5.0,17,3.0,4,80,0,13.0,2,3,6.0,1.0,0.0,5.0,0
898,43,2,920,3,3,1,1255,3,1,96,1,5,4,16581.0,18625,3.0,14,3.0,2,80,1,25.0,2,3,8.0,7.0,0.0,7.0,0
899,49,2,1098,4,2,1,1256,1,1,85,2,5,3,16581.0,12124,2.0,13,3.0,3,80,1,23.0,2,4,1.0,0.0,0.0,0.0,0
900,36,1,469,3,3,1,1257,3,1,46,3,1,2,3692.0,9256,1.0,12,3.0,3,80,0,12.0,2,2,11.0,10.0,0.0,7.0,0
901,48,2,969,2,2,1,1258,4,1,76,4,1,2,2559.0,16620,5.0,11,3.0,3,80,0,7.0,4,2,1.0,0.0,0.0,0.0,0
902,27,2,1167,4,2,1,1259,1,1,76,3,1,3,2517.0,3208,1.0,11,3.0,2,80,3,5.0,2,3,5.0,3.0,0.0,3.0,0
903,29,2,1329,7,3,1,1260,3,1,82,3,2,4,6623.0,4204,1.0,11,3.0,2,80,2,6.0,2,3,6.0,0.0,1.0,0.0,0
904,48,2,715,1,3,1,1263,4,1,76,2,5,4,16581.0,8733,6.0,12,3.0,3,80,0,25.0,3,4,1.0,0.0,0.0,0.0,0
905,29,2,694,1,3,1,1264,4,0,87,2,4,4,16124.0,3423,3.0,14,3.0,2,80,2,9.0,2,2,7.0,7.0,1.0,7.0,0
906,34,2,1320,20,3,1,1265,3,0,89,4,1,3,2585.0,21643,0.0,17,3.0,4,80,0,2.0,5,2,1.0,0.0,0.0,0.0,0
907,44,2,1099,5,3,1,1267,2,1,88,3,5,2,16581.0,8751,7.0,11,3.0,3,80,1,26.0,5,3,18.0,9.0,3.0,10.0,0
908,33,2,536,10,5,1,1268,4,1,82,4,3,3,8380.0,21708,0.0,14,3.0,4,80,2,10.0,3,3,9.0,8.0,0.0,8.0,0
909,19,2,265,25,3,1,1269,2,0,57,4,1,4,2994.0,21221,1.0,12,3.0,4,80,0,1.0,2,3,1.0,0.0,0.0,1.0,0
910,23,2,373,1,2,1,1270,4,1,47,3,1,3,1223.0,16901,1.0,22,3.0,4,80,1,1.0,2,3,1.0,0.0,0.0,1.0,0
911,25,1,599,24,1,1,1273,3,1,73,1,1,4,1118.0,8040,1.0,14,3.0,4,80,0,1.0,4,3,1.0,0.0,1.0,0.0,1
912,26,2,583,4,2,1,1275,3,1,53,3,1,4,2875.0,9973,1.0,20,3.0,2,80,0,8.0,2,2,8.0,5.0,2.0,2.0,0
913,45,2,1449,2,3,1,1277,1,0,94,1,5,2,16581.0,2493,2.0,16,3.0,1,80,0,26.0,2,3,18.0,10.0,1.0,11.0,1
914,55,0,177,8,1,1,1278,4,1,37,2,4,2,13577.0,25592,1.0,15,3.0,4,80,1,28.5,3,3,18.0,9.0,7.5,0.0,0
915,21,1,251,10,2,1,1279,1,0,45,2,1,3,2625.0,25308,1.0,20,3.0,3,80,0,2.0,2,1,2.0,2.0,2.0,2.0,1
916,46,2,168,4,2,1,1280,4,0,33,2,5,2,16581.0,9946,2.0,14,3.0,3,80,1,26.0,2,3,11.0,4.0,0.0,8.0,0
917,34,2,131,2,3,1,1281,3,0,86,3,2,1,4538.0,6039,0.0,12,3.0,4,80,0,4.0,3,3,3.0,2.0,0.0,2.0,0
918,51,1,237,9,3,1,1282,4,1,83,3,5,2,16581.0,19196,4.0,24,3.0,1,80,1,28.5,5,2,18.0,10.0,7.5,10.0,0
919,59,2,1429,18,4,1,1283,4,1,67,3,3,4,10512.0,20002,6.0,12,3.0,4,80,0,25.0,6,2,9.0,7.0,5.0,4.0,0
920,34,1,135,19,3,1,1285,3,0,46,3,2,2,4444.0,22534,4.0,13,3.0,3,80,2,15.0,2,4,11.0,8.0,5.0,10.0,0
921,28,1,791,1,4,1,1286,4,1,44,3,1,3,2154.0,6842,0.0,11,3.0,3,80,0,5.0,2,2,4.0,2.0,0.0,2.0,0
922,44,2,1199,4,2,1,1288,3,1,92,4,5,1,16581.0,17477,1.0,14,3.0,4,80,2,26.0,4,2,18.0,9.0,7.5,13.0,0
923,34,1,648,11,3,1,1289,3,1,56,2,2,2,4490.0,21833,4.0,11,3.0,4,80,2,14.0,5,4,10.0,9.0,1.0,8.0,0
924,35,2,735,6,1,1,1291,3,1,66,3,1,3,3506.0,6020,0.0,14,3.0,4,80,0,4.0,3,3,3.0,2.0,2.0,2.0,0
925,42,2,603,7,4,1,1292,2,0,78,4,2,2,2372.0,5628,6.0,16,3.0,4,80,0,18.0,2,3,1.0,0.0,0.0,0.0,0
926,43,2,531,4,4,1,1293,4,0,56,2,3,4,10231.0,20364,3.0,14,3.0,4,80,0,23.0,3,4,18.0,7.0,7.5,14.5,0
927,36,2,429,2,4,1,1294,3,0,53,3,2,2,5410.0,2323,8.5,11,3.0,4,80,0,18.0,2,3,16.0,14.0,5.0,12.0,0
928,44,2,621,15,3,1,1295,1,0,73,3,3,4,7978.0,14075,1.0,11,3.0,4,80,1,10.0,2,3,10.0,7.0,0.0,5.0,1
929,28,1,193,2,3,1,1296,4,1,52,2,1,4,3867.0,14222,1.0,12,3.0,2,80,1,2.0,2,3,2.0,2.0,2.0,2.0,0
930,51,1,968,6,2,1,1297,2,0,40,2,1,3,2838.0,4257,0.0,14,3.0,2,80,0,8.0,6,2,7.0,0.0,7.0,7.0,0
931,30,0,879,9,2,1,1298,3,0,72,3,2,3,4695.0,12858,7.0,18,3.0,3,80,0,10.0,3,3,8.0,4.0,1.0,7.0,0
932,29,2,806,7,3,1,1299,2,0,39,3,1,3,3339.0,17285,3.0,13,3.0,1,80,2,10.0,2,3,7.0,7.0,7.0,7.0,1
933,28,2,640,1,3,1,1301,4,1,84,3,1,1,2080.0,4732,2.0,11,3.0,2,80,0,5.0,2,2,3.0,2.0,1.0,2.0,0
934,25,2,266,1,3,1,1303,4,0,40,3,1,2,2096.0,18830,1.0,18,3.0,4,80,0,2.0,3,2,2.0,2.0,2.0,1.0,0
935,32,2,604,8,3,1,1304,3,1,56,4,2,4,6209.0,11693,1.0,15,3.0,3,80,2,10.0,4,4,10.0,7.0,0.0,8.0,0
936,45,1,364,25,3,1,1306,2,0,83,3,5,2,16581.0,13035,3.0,22,3.0,3,80,0,22.0,4,3,0.0,0.0,0.0,0.0,0
937,39,2,412,13,4,1,1307,3,0,94,2,4,2,16581.0,17334,6.0,13,3.0,4,80,2,21.0,4,3,18.0,9.0,7.5,2.0,0
938,58,2,848,23,4,1,1308,1,1,88,3,1,3,2372.0,26076,1.0,12,3.0,4,80,2,2.0,3,3,2.0,2.0,2.0,2.0,0
939,32,2,1089,7,2,1,1309,4,1,79,3,2,3,4883.0,22845,1.0,18,3.0,1,80,1,10.0,3,3,10.0,4.0,1.0,1.0,1
940,39,2,360,23,3,1,1310,3,1,93,3,1,1,3904.0,22154,0.0,13,3.0,1,80,0,6.0,2,3,5.0,2.0,0.0,3.0,1
941,30,2,1138,6,3,1,1311,1,0,48,2,2,4,4627.0,23631,0.0,12,3.0,1,80,1,10.0,6,3,9.0,2.0,6.0,7.0,0
942,36,2,325,10,4,1,1312,4,0,63,3,3,3,7094.0,5747,3.0,12,3.0,1,80,0,10.0,0,3,7.0,7.0,1.0,7.0,0
943,46,2,991,1,2,1,1314,4,0,44,3,1,1,3423.0,22957,6.0,12,3.0,3,80,0,10.0,3,4,7.0,6.0,5.0,7.0,0
944,28,0,1476,1,3,1,1315,3,0,55,1,2,4,6674.0,16392,0.0,11,3.0,1,80,3,10.0,6,3,9.0,8.0,7.0,5.0,0
945,50,2,1322,28,3,1,1317,4,0,43,3,4,1,16581.0,22422,4.0,11,3.0,2,80,0,25.0,2,3,3.0,2.0,1.0,2.0,0
946,40,2,299,25,4,1,1318,4,1,57,2,3,2,9094.0,17235,2.0,12,3.0,3,80,0,9.0,2,3,5.0,4.0,1.0,0.0,1
947,52,2,1030,5,3,1,1319,2,1,64,3,3,2,8446.0,21534,8.5,19,3.0,3,80,0,10.0,2,2,8.0,7.0,7.0,7.0,1
948,30,2,634,17,4,1,1321,2,0,95,3,3,1,11916.0,25927,1.0,23,3.0,4,80,2,9.0,2,3,9.0,1.0,0.0,8.0,0
949,39,2,524,18,2,1,1322,1,1,32,3,2,3,4534.0,13352,0.0,11,3.0,1,80,0,9.0,6,3,8.0,7.0,1.0,7.0,0
950,31,0,587,2,4,1,1324,4,0,57,3,3,3,9852.0,8935,1.0,19,3.0,1,80,1,10.0,5,2,10.0,8.0,7.5,6.0,0
951,41,0,256,10,2,1,1329,3,1,40,1,2,2,6151.0,22074,1.0,13,3.0,1,80,0,19.0,4,3,18.0,2.0,7.5,9.0,0
952,31,1,1060,1,3,1,1331,4,0,54,3,1,2,2302.0,8319,1.0,11,3.0,1,80,0,3.0,2,4,3.0,2.0,2.0,2.0,1
953,44,2,935,3,3,1,1333,1,1,89,3,1,1,2362.0,14669,4.0,12,3.0,3,80,0,10.0,4,4,3.0,2.0,1.0,2.0,1
954,42,0,495,2,1,1,1334,3,1,37,3,4,3,16581.0,26582,0.0,13,3.0,4,80,0,21.0,3,2,18.0,8.0,2.0,10.0,0
955,55,2,282,2,2,1,1336,4,0,58,1,5,3,16581.0,6992,4.0,14,3.0,4,80,1,23.0,5,3,18.0,9.0,7.5,11.0,0
956,56,2,206,8,4,1,1338,4,1,99,3,5,2,16581.0,4022,6.0,14,3.0,1,80,0,28.5,4,3,7.0,3.0,7.0,7.0,0
957,40,0,458,16,2,1,1340,3,1,74,3,1,3,3544.0,8532,8.5,16,3.0,2,80,1,6.0,0,3,4.0,2.0,0.0,0.0,0
958,34,2,943,9,3,1,1344,4,1,86,3,3,4,8500.0,5494,0.0,11,3.0,4,80,1,10.0,0,2,9.0,7.0,1.0,6.0,0
959,40,2,523,2,3,1,1346,3,1,98,3,2,4,4661.0,22455,1.0,13,3.0,3,80,0,9.0,4,3,9.0,8.0,7.5,8.0,0
960,41,1,1018,1,3,1,1349,3,0,66,3,2,1,4103.0,4297,0.0,17,3.0,4,80,1,10.0,2,3,9.0,3.0,1.0,7.0,0
961,35,1,482,4,4,1,1350,3,1,87,3,2,3,4249.0,2690,1.0,11,3.0,2,80,0,9.0,3,3,9.0,6.0,1.0,1.0,0
962,51,2,770,5,3,1,1352,3,1,84,3,4,2,14026.0,17588,1.0,11,3.0,2,80,1,28.5,2,3,18.0,9.0,0.0,10.0,0
963,38,2,1009,2,2,1,1355,2,0,31,3,2,1,6893.0,19461,3.0,15,3.0,4,80,1,11.0,3,3,7.0,7.0,1.0,7.0,0
964,34,2,507,15,2,1,1356,3,0,66,3,2,1,6125.0,23553,1.0,12,3.0,4,80,0,10.0,6,4,10.0,8.0,7.5,6.0,0
965,25,2,882,19,1,1,1358,4,1,67,3,1,4,3669.0,9075,3.0,11,3.0,3,80,3,7.0,6,2,3.0,2.0,1.0,2.0,0
966,58,2,601,7,4,1,1360,3,0,53,2,3,1,10008.0,12023,7.0,14,3.0,4,80,0,28.5,0,2,10.0,9.0,5.0,9.0,1
967,40,2,329,1,4,1,1361,2,1,88,3,1,2,2387.0,6762,3.0,22,3.0,3,80,1,7.0,3,3,4.0,2.0,0.0,3.0,0
968,36,1,607,7,3,1,1362,1,0,83,4,2,1,4639.0,2261,2.0,16,3.0,4,80,1,17.0,2,2,15.0,7.0,6.0,13.0,0
969,48,2,855,4,3,1,1363,4,1,54,3,3,4,7898.0,18706,1.0,11,3.0,3,80,0,11.0,2,3,10.0,9.0,0.0,8.0,0
970,27,2,1291,11,3,1,1364,3,0,98,4,1,4,2534.0,6527,8.0,14,3.0,2,80,1,5.0,4,3,1.0,0.0,0.0,0.0,0
971,51,2,1405,11,2,1,1367,4,0,82,2,4,2,13142.0,24439,3.0,16,3.0,2,80,0,28.5,1,2,5.0,2.0,0.0,3.0,0
972,18,0,1124,1,3,1,1368,4,0,97,3,1,4,1611.0,19305,1.0,15,3.0,3,80,0,0.0,5,4,0.0,0.0,0.0,0.0,0
973,35,2,817,1,3,1,1369,4,0,60,2,2,4,5363.0,10846,0.0,12,3.0,2,80,1,10.0,0,3,9.0,7.0,0.0,0.0,0
974,27,1,793,2,1,1,1371,4,1,43,1,2,4,5071.0,20392,3.0,20,3.0,2,80,0,8.0,3,3,6.0,2.0,0.0,0.0,0
975,55,2,267,13,4,1,1372,1,1,85,4,4,3,13695.0,9277,6.0,17,3.0,3,80,0,24.0,2,2,18.0,7.0,3.0,8.0,1
976,56,2,1369,23,3,1,1373,4,1,68,3,4,2,13402.0,18235,4.0,12,3.0,1,80,1,28.5,0,3,18.0,14.5,7.5,9.0,0
977,34,0,999,26,1,1,1374,1,0,92,2,1,3,2029.0,15891,1.0,20,3.0,3,80,3,5.0,2,3,5.0,4.0,0.0,0.0,0
978,40,2,1202,2,1,1,1375,2,0,89,4,2,3,6377.0,13888,5.0,20,3.0,2,80,3,15.0,0,3,12.0,11.0,7.5,8.0,0
979,34,2,285,29,3,1,1377,2,1,86,3,2,3,5429.0,17491,4.0,13,3.0,1,80,2,10.0,1,3,8.0,7.0,7.0,7.0,0
980,31,1,703,2,3,1,1379,3,0,90,2,1,4,2785.0,11882,7.0,14,3.0,3,80,0,3.0,3,4,1.0,0.0,0.0,0.0,1
981,35,1,662,18,4,1,1380,4,0,67,3,2,3,4614.0,23288,0.0,18,3.0,3,80,1,5.0,0,2,4.0,2.0,3.0,2.0,1
982,38,1,693,7,3,1,1382,4,1,57,4,1,3,2610.0,15748,1.0,11,3.0,4,80,3,4.0,2,3,4.0,2.0,0.0,3.0,0
983,34,2,404,2,4,1,1383,3,0,98,3,2,4,6687.0,6163,1.0,11,3.0,4,80,0,14.0,2,4,14.0,11.0,4.0,11.0,0
984,28,2,736,26,3,1,1387,3,1,48,2,2,1,4724.0,24232,1.0,11,3.0,3,80,1,5.0,0,3,5.0,3.0,0.0,4.0,0
985,31,2,330,22,4,1,1389,4,1,98,3,2,3,6179.0,21057,1.0,15,3.0,4,80,2,10.0,3,2,10.0,2.0,6.0,7.0,1
986,39,2,1498,21,4,1,1390,1,1,44,2,2,4,6120.0,3567,3.0,12,3.0,4,80,2,8.0,2,4,5.0,4.0,1.0,4.0,0
987,51,1,541,2,3,1,1391,2,1,52,3,3,2,10596.0,15395,2.0,11,3.0,2,80,0,14.0,5,3,4.0,2.0,3.0,2.0,0
988,41,1,1200,22,3,1,1392,4,0,75,3,2,4,5467.0,13953,3.0,14,3.0,1,80,2,12.0,4,2,6.0,2.0,3.0,3.0,0
989,37,2,1439,4,1,1,1394,3,1,54,3,1,3,2996.0,5182,7.0,15,3.0,4,80,0,8.0,2,3,6.0,4.0,1.0,3.0,0
990,33,1,1111,5,1,1,1395,2,1,61,3,2,4,9998.0,19293,6.0,13,3.0,1,80,0,8.0,2,4,5.0,4.0,1.0,2.0,0
991,32,2,499,2,1,1,1396,3,1,36,3,2,2,4078.0,20497,0.0,13,3.0,1,80,3,4.0,3,2,3.0,2.0,1.0,2.0,0
992,39,0,1485,25,2,1,1397,3,1,71,3,3,3,10920.0,3449,3.0,21,3.0,2,80,1,13.0,2,3,6.0,4.0,0.0,5.0,0
993,25,2,1372,18,1,1,1399,1,1,93,4,2,3,6232.0,12477,2.0,11,3.0,2,80,0,6.0,3,2,3.0,2.0,1.0,2.0,0
994,52,1,322,28,2,1,1401,4,0,59,4,4,3,13247.0,9731,2.0,11,3.0,2,80,1,24.0,3,2,5.0,3.0,0.0,2.0,0
995,43,2,930,6,3,1,1402,1,0,73,2,2,3,4081.0,20003,1.0,14,3.0,1,80,0,20.0,3,1,18.0,7.0,1.0,8.0,0
996,27,2,205,10,3,1,1403,4,0,98,2,2,4,5769.0,7100,1.0,11,3.0,4,80,0,6.0,3,3,6.0,2.0,4.0,4.0,0
997,27,2,135,17,4,1,1405,4,0,51,3,1,3,2394.0,25681,1.0,13,3.0,4,80,0,8.0,2,3,8.0,2.0,7.0,7.0,1
998,26,2,683,2,1,1,1407,1,1,36,2,1,4,3904.0,4050,0.0,12,3.0,4,80,0,5.0,2,3,4.0,3.0,1.0,1.0,0
999,42,2,1147,10,3,1,1408,3,0,31,3,4,1,16581.0,16616,0.0,14,3.0,3,80,1,21.0,5,3,18.0,7.0,0.0,9.0,0
1000,52,2,258,8,4,1,1409,3,0,54,3,1,1,2950.0,17363,8.5,13,3.0,3,80,0,12.0,2,1,5.0,4.0,0.0,4.0,0
1001,37,2,1462,11,3,1,1411,1,0,94,3,1,3,3629.0,19106,4.0,18,3.0,1,80,0,8.0,6,3,3.0,2.0,0.0,2.0,0
1002,35,1,200,18,2,1,1412,3,1,60,3,3,4,9362.0,19944,2.0,11,3.0,3,80,0,10.0,2,3,2.0,2.0,2.0,2.0,0
1003,25,2,949,1,3,1,1415,1,1,81,3,1,4,3229.0,4910,4.0,11,3.0,2,80,1,7.0,2,2,3.0,2.0,0.0,2.0,0
1004,26,2,652,7,3,1,1417,3,1,100,4,1,1,3578.0,23577,0.0,12,3.0,4,80,0,8.0,2,3,7.0,7.0,0.0,7.0,0
1005,29,2,332,17,3,1,1419,2,1,51,2,3,1,7988.0,9769,1.0,13,3.0,1,80,0,10.0,3,2,10.0,9.0,0.0,9.0,0
1006,49,1,1475,28,2,1,1420,1,1,97,2,2,1,4284.0,22710,3.0,20,3.0,1,80,0,20.0,2,3,4.0,3.0,1.0,3.0,1
1007,29,1,337,14,1,1,1421,3,0,84,3,3,4,7553.0,22930,0.0,12,3.0,1,80,0,9.0,1,3,8.0,7.0,7.0,7.0,1
1008,54,2,971,1,3,1,1422,4,0,54,3,4,4,16581.0,5652,6.0,19,3.0,4,80,0,28.5,3,2,18.0,7.0,7.5,7.0,0
1009,58,2,1055,1,3,1,1423,4,0,76,3,5,1,16581.0,22456,3.0,21,3.0,3,80,1,28.5,3,3,9.0,8.0,1.0,5.0,0
1010,55,2,1136,1,4,1,1424,2,1,81,4,4,4,14732.0,12414,2.0,13,3.0,4,80,2,28.5,4,4,7.0,7.0,0.0,0.0,0
1011,36,2,1174,3,4,1,1425,1,0,99,3,2,2,9278.0,20763,3.0,16,3.0,4,80,0,15.0,3,3,5.0,4.0,0.0,1.0,0
1012,31,1,667,1,4,1,1427,2,0,50,1,1,3,1359.0,16154,1.0,12,3.0,2,80,0,1.0,3,3,1.0,0.0,0.0,0.0,1
1013,30,2,855,7,4,1,1428,4,0,73,3,2,1,4779.0,12761,7.0,14,3.0,2,80,2,8.0,3,3,3.0,2.0,0.0,2.0,0
1014,31,2,182,8,5,1,1430,1,0,93,3,4,2,16422.0,8847,3.0,11,3.0,3,80,0,9.0,3,4,3.0,2.0,1.0,0.0,0
1015,34,1,560,1,4,1,1431,4,1,91,3,1,1,2996.0,20284,5.0,14,3.0,3,80,2,10.0,2,3,4.0,3.0,1.0,3.0,0
1016,31,2,202,8,3,1,1433,1,0,34,2,1,2,1261.0,22262,1.0,12,3.0,3,80,0,1.0,3,4,1.0,0.0,0.0,0.0,1
1017,27,2,1377,11,1,1,1434,2,1,91,3,1,1,2099.0,7679,0.0,14,3.0,2,80,0,6.0,3,4,5.0,0.0,1.0,4.0,0
1018,36,2,172,4,4,1,1435,1,1,37,2,2,4,5810.0,22604,1.0,16,3.0,3,80,0,10.0,2,2,10.0,4.0,1.0,8.0,0
1019,36,2,329,16,4,1,1436,3,0,98,2,2,1,5647.0,13494,4.0,13,3.0,1,80,2,11.0,3,2,3.0,2.0,0.0,2.0,0
1020,47,2,465,1,3,1,1438,1,1,74,3,1,4,3420.0,10205,7.0,12,3.0,3,80,1,17.0,2,2,6.0,5.0,1.0,2.0,0
1021,25,2,383,9,2,1,1439,1,1,68,2,1,1,4400.0,15182,3.0,12,3.0,1,80,0,6.0,2,3,3.0,2.0,2.0,2.0,1
1022,37,0,1413,5,2,1,1440,3,1,84,4,1,3,3500.0,25470,0.0,14,3.0,1,80,0,7.0,2,1,6.0,5.0,1.0,3.0,0
1023,56,2,1255,1,2,1,1441,1,0,90,3,1,1,2066.0,10494,2.0,22,3.0,4,80,1,5.0,3,4,3.0,2.0,1.0,0.0,0
1024,47,2,359,2,4,1,1443,1,0,82,3,4,3,16581.0,26703,3.0,19,3.0,2,80,2,26.0,2,4,18.0,14.5,5.0,6.0,0
1025,24,2,1476,4,1,1,1445,4,0,42,3,2,3,4162.0,15211,1.0,12,3.0,3,80,2,5.0,3,3,5.0,4.0,0.0,3.0,0
1026,32,2,601,7,5,1,1446,4,1,97,3,2,4,9204.0,23343,4.0,12,3.0,3,80,1,7.0,3,2,4.0,3.0,0.0,3.0,0
1027,34,2,401,1,3,1,1447,4,0,86,2,1,2,3294.0,3708,5.0,17,3.0,1,80,1,7.0,2,2,5.0,4.0,0.0,2.0,0
1028,41,2,1283,5,5,1,1448,2,1,90,4,1,3,2127.0,5561,2.0,12,3.0,1,80,0,7.0,5,2,4.0,2.0,0.0,3.0,0
1029,40,0,663,9,4,1,1449,3,1,81,3,2,3,3975.0,23099,3.0,11,3.0,3,80,2,11.0,2,4,8.0,7.0,0.0,7.0,0
1030,31,2,326,8,2,1,1453,1,1,31,3,3,4,10793.0,8386,1.0,18,3.0,1,80,1,13.0,5,3,13.0,7.0,7.5,9.0,0
1031,46,2,377,9,3,1,1457,1,1,52,3,3,4,10096.0,15986,4.0,11,3.0,1,80,1,28.0,1,4,7.0,7.0,4.0,3.0,1
1032,39,0,592,2,3,1,1458,1,0,54,2,1,1,3646.0,17181,2.0,23,3.0,2,80,0,11.0,2,4,1.0,0.0,0.0,0.0,1
1033,31,1,1445,1,5,1,1459,3,0,100,4,3,2,7446.0,8931,1.0,11,3.0,1,80,0,10.0,2,3,10.0,8.0,4.0,7.0,1
1034,45,2,1038,20,3,1,1460,2,1,95,1,3,1,10851.0,19863,2.0,18,3.0,2,80,1,24.0,2,3,7.0,7.0,0.0,7.0,0
1035,31,2,1398,8,2,1,1461,4,0,96,4,1,2,2109.0,24609,8.5,18,3.0,4,80,0,8.0,3,3,3.0,2.0,0.0,2.0,0
1036,31,1,523,2,3,1,1464,2,1,94,3,1,4,3722.0,21081,6.0,13,3.0,3,80,1,7.0,2,1,2.0,2.0,2.0,2.0,1
1037,45,2,1448,29,3,1,1465,2,1,55,3,3,4,9380.0,14720,4.0,18,3.0,4,80,2,10.0,4,4,3.0,1.0,1.0,2.0,0
1038,48,2,1221,7,3,1,1466,3,1,96,3,2,1,5486.0,24795,4.0,11,3.0,1,80,3,15.0,3,3,2.0,2.0,2.0,2.0,0
1039,34,2,1107,9,4,1,1467,1,0,52,3,1,3,2742.0,3072,1.0,15,3.0,4,80,0,2.0,0,3,2.0,2.0,2.0,2.0,1
1040,40,0,218,8,1,1,1468,4,1,55,2,3,2,13757.0,25178,2.0,11,3.0,3,80,1,16.0,5,3,9.0,8.0,4.0,8.0,0
1041,28,2,866,5,3,1,1469,4,1,84,3,2,1,8463.0,23490,0.0,18,3.0,4,80,0,6.0,4,3,5.0,4.0,1.0,3.0,0
